schema_name;relname;index_name;indisunique
"aud";"aud_aclib_actor";"aud_aclib_actor_client_id_idx";"f"
"aud";"aud_aclib_actor_role";"aud_aclib_actor_role_role_id_idx";"f"
"aud";"aud_aclib_actor_role";"aud_aclib_actor_role_role_id_actor_id_idx";"f"
"aud";"aud_aclib_permission";"aud_aclib_permission_role_id_idx";"f"
"aud";"aud_pclib_business_object";"aud_pclib_business_object_sysname_uniq_idx";"t"
"aud";"aud_pclib_business_operation";"aud_pclib_business_operation_sysname_uniq_idx";"t"
"aud";"aud_pclib_business_service";"aud_pclib_business_service_sysname_uniq_idx";"t"
"audc";"audc_aclib_actor";"audc_aclib_role_user_id_block_type_idx";"f"
"audc";"audc_aclib_actor";"audc_aclib_actor_client_id_idx";"f"
"audc";"audc_aclib_actor_role";"audc_aclib_actor_role_role_id_idx";"f"
"audc";"audc_aclib_actor_role";"audc_aclib_actor_role_role_id_actor_id_idx";"f"
"audc";"audc_aclib_permission";"audc_aclib_permission_role_id_idx";"f"
"audc";"audc_pclib_business_object";"audc_pclib_business_object_sysname_uniq_idx";"t"
"audc";"audc_pclib_business_operation";"audc_pclib_business_operation_sysname_uniq_idx";"t"
"audc";"audc_pclib_business_service";"audc_pclib_business_service_sysname_uniq_idx";"t"
"audq";"audq_aclib_actor";"audq_aclib_actor_user_id_idx";"f"
"audq";"audq_aclib_actor";"audq_aclib_role_user_id_block_type_idx";"f"
"audq";"audq_aclib_actor";"audq_aclib_actor_client_id_idx";"f"
"audq";"audq_aclib_actor_account";"audq_aclib_actor_account_actor_id_idx";"f"
"audq";"audq_aclib_actor_role";"audq_aclib_actor_role_role_id_actor_id_idx";"f"
"audq";"audq_aclib_actor_role";"audq_aclib_actor_role_role_id_idx";"f"
"audq";"audq_aclib_client_master";"audq_aclib_client_id_idx";"f"
"audq";"audq_aclib_permission";"audq_aclib_permission_role_id_idx";"f"
"audq";"audq_pclib_business_object";"audq_pclib_business_object_sysname_uniq_idx";"t"
"audq";"audq_pclib_business_operation";"audq_pclib_business_operation_sysname_uniq_idx";"t"
"audq";"audq_pclib_business_service";"audq_pclib_business_service_sysname_uniq_idx";"t"
"auth";"auth_aclib_actor";"auth_aclib_actor_client_id_idx";"f"
"auth";"auth_aclib_actor";"auth_aclib_actor_user_id_idx";"f"
"auth";"auth_aclib_actor";"auth_aclib_role_user_id_block_type_idx";"f"
"auth";"auth_aclib_actor_account";"auth_aclib_actor_account_actor_id_idx";"f"
"auth";"auth_aclib_actor_role";"auth_aclib_actor_role_role_id_idx";"f"
"auth";"auth_aclib_actor_role";"auth_aclib_actor_role_role_id_actor_id_idx";"f"
"auth";"auth_aclib_client_master";"auth_aclib_client_id_idx";"f"
"auth";"auth_aclib_permission";"auth_aclib_permission_role_id_idx";"f"
"auth";"auth_pclib_business_object";"auth_pclib_business_object_sysname_uniq_idx";"t"
"auth";"auth_pclib_business_operation";"auth_pclib_business_operation_sysname_uniq_idx";"t"
"auth";"auth_pclib_business_service";"auth_pclib_business_service_sysname_uniq_idx";"t"
"auth";"qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"auth";"qrtz_triggers";"idx_qrtz_t_state";"f"
"auth";"qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"auth";"qrtz_triggers";"idx_qrtz_t_g";"f"
"authinternal";"ain_aclib_actor";"ain_aclib_actor_client_id_idx";"f"
"authinternal";"ain_aclib_actor";"ain_aclib_role_user_id_block_type_idx";"f"
"authinternal";"ain_aclib_actor";"ain_aclib_actor_user_id_idx";"f"
"authinternal";"ain_aclib_actor_account";"ain_aclib_actor_account_actor_id_idx";"f"
"authinternal";"ain_aclib_actor_role";"ain_aclib_actor_role_role_id_actor_id_idx";"f"
"authinternal";"ain_aclib_actor_role";"ain_aclib_actor_role_role_id_idx";"f"
"authinternal";"ain_aclib_client_master";"ain_aclib_client_id_idx";"f"
"authinternal";"ain_aclib_permission";"ain_aclib_permission_role_id_idx";"f"
"authinternal";"ain_pclib_business_object";"ain_pclib_business_object_sysname_uniq_idx";"t"
"authinternal";"ain_pclib_business_operation";"ain_pclib_business_operation_sysname_uniq_idx";"t"
"authinternal";"ain_pclib_business_service";"ain_pclib_business_service_sysname_uniq_idx";"t"
"autosign";"as_aclib_actor";"as_aclib_actor_client_id_idx";"f"
"autosign";"as_aclib_actor";"as_aclib_actor_user_id_idx";"f"
"autosign";"as_aclib_actor_account";"as_aclib_actor_account_actor_id_idx";"f"
"autosign";"as_aclib_actor_role";"as_aclib_actor_role_role_id_idx";"f"
"autosign";"as_aclib_actor_role";"as_aclib_actor_role_role_id_actor_id_idx";"f"
"autosign";"as_aclib_permission";"as_aclib_permission_role_id_idx";"f"
"autosign";"as_pclib_business_object";"as_pclib_business_object_sysname_uniq_idx";"t"
"autosign";"as_pclib_business_operation";"as_pclib_business_operation_sysname_uniq_idx";"t"
"autosign";"as_pclib_business_service";"as_pclib_business_service_sysname_uniq_idx";"t"
"bc";"bc_check_matrix";"bc_check_matrix_doc_type_id_idx";"f"
"bc";"bc_check_message";"bc_check_message_check_id_idx";"f"
"bc";"bc_check_version";"bc_check_version_check_id_idx";"f"
"bc";"bc_doc_check";"bc_doc_check_matrix_id_idx";"f"
"bc";"bc_pclib_business_object";"bc_pclib_business_object_sysname_uniq_idx";"t"
"bc";"bc_pclib_business_operation";"bc_pclib_business_operation_sysname_uniq_idx";"t"
"bc";"bc_pclib_business_service";"bc_pclib_business_service_sysname_uniq_idx";"t"
"bc";"bc_rule_param";"bc_rule_param_rule_id_idx";"f"
"ben";"ben_aclib_actor";"ben_aclib_actor_client_id_idx";"f"
"ben";"ben_aclib_actor";"ben_aclib_actor_user_id_idx";"f"
"ben";"ben_aclib_actor_account";"ben_aclib_actor_account_actor_id_idx";"f"
"ben";"ben_aclib_actor_role";"ben_aclib_actor_role_role_id_idx";"f"
"ben";"ben_aclib_actor_role";"ben_aclib_actor_role_role_id_actor_id_idx";"f"
"ben";"ben_aclib_permission";"ben_aclib_permission_role_id_idx";"f"
"ben";"ben_pclib_business_object";"ben_pclib_business_object_sysname_uniq_idx";"t"
"ben";"ben_pclib_business_operation";"ben_pclib_business_operation_sysname_uniq_idx";"t"
"ben";"ben_pclib_business_service";"ben_pclib_business_service_sysname_uniq_idx";"t"
"bgo";"bgo_background_operations";"bgo_background_operations_user_id_idx";"f"
"brn";"brn_aclib_actor";"brn_aclib_actor_client_id_idx";"f"
"brn";"brn_aclib_actor";"brn_aclib_actor_user_id_idx";"f"
"brn";"brn_aclib_actor_account";"brn_aclib_UNQ_actor_id_account_id_role_id";"t"
"brn";"brn_aclib_actor_account";"brn_aclib_actor_account_actor_id_idx";"f"
"brn";"brn_aclib_actor_role";"brn_aclib_actor_role_role_id_actor_id_idx";"f"
"brn";"brn_aclib_actor_role";"brn_aclib_actor_role_role_id_idx";"f"
"brn";"brn_aclib_permission";"brn_aclib_permission_role_id_idx";"f"
"brn";"brn_branch";"index_of_branch_by_bic";"f"
"brn";"brn_branch_calendar_relation";"branch_calendar_relation_branch_id_idx";"f"
"brn";"brn_dclib_qrtz_fired_triggers";"idx_qrtz_ft_trig_inst_name";"f"
"brn";"brn_dclib_qrtz_triggers";"idx_qrtz_t_g";"f"
"brn";"brn_dclib_qrtz_triggers";"idx_qrtz_t_nft_misfire";"f"
"brn";"brn_dclib_qrtz_triggers";"idx_qrtz_t_state";"f"
"brn";"brn_official";"official_user_ref_id_idx";"f"
"brn";"brn_official";"official_branch_id_idx";"f"
"brn";"brn_pclib_business_object";"brn_pclib_business_object_sysname_uniq_idx";"t"
"brn";"brn_pclib_business_operation";"brn_pclib_business_operation_sysname_uniq_idx";"t"
"brn";"brn_pclib_business_service";"brn_pclib_business_service_sysname_uniq_idx";"t"
"brn";"brn_user_info_snapshot";"index_of_user_info_snapshot_by_uid";"f"
